"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","median","",921.965284356886
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.01",778.648288522584
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.025",799.644798067086
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.05",818.155260798796
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.1",840.029057719769
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.15",855.11664459204
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.2",867.300814040004
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.25",877.89201132355
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.3",887.513414444062
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.35",896.523182197743
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.4",905.157129541537
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.45",913.589706137741
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.5",921.965284356886
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.55",930.417647931681
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.6",939.08555522267
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.65",948.129398590149
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.7",957.754521481487
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.75",968.251191029456
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.8",980.075161695935
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.85",994.039808410935
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.9",1011.89355028578
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.95",1038.94703889011
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.975",1062.99695516554
2026-04-08,"ARI incidence",2026-03-22,-1,"CZ","quantile","0.99",1091.66102088545
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","median","",2780.62670273374
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.01",2394.47938321926
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.025",2451.53096534824
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.05",2501.6845656142
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.1",2560.78320139717
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.15",2601.44350910416
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.2",2634.21899019044
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.25",2662.6663335856
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.3",2688.47464730192
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.35",2712.61314424679
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.4",2735.71858597782
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.45",2758.2606710125
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.5",2780.62670273374
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.55",2803.17409489717
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.6",2826.2720075034
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.65",2850.34557041595
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.7",2875.93742708915
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.75",2903.8129045422
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.8",2935.17163483699
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.85",2972.15174302151
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.9",3019.34379128126
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.95",3090.6713684975
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.975",3153.90055000084
2026-04-08,"ARI incidence",2026-03-22,-1,"FI","quantile","0.99",3229.0463280418
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","median","",155.094268756134
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.01",106.631650772081
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.025",113.112808353046
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.05",119.001177865816
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.1",126.17152813851
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.15",131.251851653214
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.2",135.435029612219
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.25",139.129918643464
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.3",142.53387266262
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.35",145.76244125258
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.4",148.893632478275
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.45",151.987101613474
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.5",155.094268756134
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.55",158.264957655246
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.6",161.553128905695
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.65",165.023527283811
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.7",168.761514380071
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.75",172.890435324998
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.8",177.607169060121
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.85",183.267755067979
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.9",190.647070348499
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.95",202.134404317604
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.975",212.657015162442
2026-04-08,"ARI incidence",2026-03-22,-1,"FR","quantile","0.99",225.582479749981
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","median","",292.845874590106
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.01",189.00593379463
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.025",202.49994865273
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.05",214.873630223556
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.1",230.080959808569
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.15",240.944758240491
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.2",249.943644376619
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.25",257.931271954461
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.3",265.321723628814
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.35",272.358974956083
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.4",279.209150539291
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.45",286.000715714279
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.5",292.845874590106
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.55",299.854865923198
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.6",307.148623527564
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.65",314.873803142607
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.7",323.22534729354
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.75",332.486656676454
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.8",343.112170258753
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.85",355.926839374719
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.9",372.732738666409
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.95",399.112288349296
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.975",423.499891407443
2026-04-08,"ARI incidence",2026-03-22,-1,"GB-ENG","quantile","0.99",453.735523232976
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","median","",74.9164398130423
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.01",63.7470394561045
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.025",65.3887425359636
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.05",66.8344756879347
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.1",68.5410295178224
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.15",69.716983699724
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.2",70.6659676151639
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.25",71.4903994641447
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.3",72.2389586714541
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.35",72.9396052359158
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.4",73.6107328665114
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.45",74.2659335000844
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.5",74.9164398130423
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.55",75.5726440071586
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.6",76.2453073852569
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.65",76.94685124917
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.7",77.6931597226776
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.75",78.5066665780218
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.8",79.4225727556136
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.85",80.5036686388286
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.9",81.8848650763526
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.95",83.9757160730504
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.975",85.8324038143776
2026-04-08,"ARI incidence",2026-03-22,-1,"IS","quantile","0.99",88.0428801423143
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","median","",994.761916731066
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.01",625.185350417998
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.025",672.630870625993
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.05",716.306728022816
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.1",770.193443581651
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.15",808.822545872482
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.2",840.900870774754
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.25",869.43326210288
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.3",895.880368648577
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.35",921.105162557699
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.4",945.697442421216
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.45",970.115509004201
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.5",994.761916731066
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.55",1020.03448227955
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.6",1046.37194370006
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.65",1074.30867961993
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.7",1104.55737798026
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.75",1138.15667528645
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.8",1176.77517692038
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.85",1223.44669548131
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.9",1284.80874412113
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.95",1381.46304127266
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.975",1471.16541061745
2026-04-08,"ARI incidence",2026-03-22,-1,"IT","quantile","0.99",1582.81263359235
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","median","",810.709181060294
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.01",537.298952701972
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.025",573.260483710866
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.05",606.108714294911
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.1",646.32339226996
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.15",674.952843243335
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.2",698.608390296394
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.25",719.562395945456
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.3",738.914829007091
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.35",757.312051151232
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.4",775.192574721016
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.45",792.893903784159
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.5",810.709181060294
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.55",828.92474405298
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.6",847.853033798718
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.65",867.871276122347
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.7",889.479207148439
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.75",913.40150619165
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.8",940.797999830213
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.85",973.770809079323
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.9",1016.90482522553
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.95",1084.37539463532
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.975",1146.5108705922
2026-04-08,"ARI incidence",2026-03-22,-1,"RO","quantile","0.99",1223.2470823743
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","median","",1092.78644693325
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.01",617.227510880817
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.025",675.332667796086
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.05",729.662873967284
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.1",797.74864565314
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.15",847.239804046869
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.2",888.754501534222
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.25",925.98789681639
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.3",960.75214163584
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.35",994.130396220635
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.4",1026.87472027605
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.45",1059.58140090774
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.5",1092.78644693325
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.55",1127.03206905854
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.6",1162.92883155209
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.65",1201.23298024173
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.7",1242.96597098156
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.75",1289.63048297573
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.8",1343.6581379217
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.85",1409.49730276711
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.9",1496.94045249464
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.95",1636.62187183522
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.975",1768.28735754507
2026-04-08,"ARI incidence",2026-03-22,-1,"SI","quantile","0.99",1934.75209310881
2026-04-08,"ARI incidence",2026-03-29,0,"BG","median","",875.292367726921
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.01",543.346733432965
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.025",585.720100008801
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.05",624.797330077783
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.1",673.097393031674
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.15",707.777422983928
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.2",736.609970699554
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.25",762.280009882585
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.3",786.09399891771
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.35",808.824812064657
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.4",831.001600603684
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.45",853.036473272141
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.5",875.292367726921
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.55",898.128922978164
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.6",921.943746491507
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.65",947.222090090573
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.7",974.612107528886
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.75",1005.05945199718
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.8",1040.08465738443
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.85",1082.45431984964
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.9",1138.22566679433
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.95",1226.21639389147
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.975",1308.02533324277
2026-04-08,"ARI incidence",2026-03-29,0,"BG","quantile","0.99",1410.03282408713
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","median","",871.312981132569
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.01",638.680062076247
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.025",670.699128259808
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.05",699.518304499555
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.1",734.285191495708
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.15",758.713284743659
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.2",778.706259361215
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.25",796.277800678154
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.3",812.395247721655
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.35",827.621537410493
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.4",842.333590987119
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.45",856.81654451635
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.5",871.312981132569
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.55",886.054682240835
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.6",901.289369453312
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.65",917.3109649436
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.7",934.503633815248
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.75",953.41890787808
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.8",974.932847866021
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.85",1000.62345863184
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.9",1033.91205472045
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.95",1085.29870656245
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.975",1131.9327536028
2026-04-08,"ARI incidence",2026-03-29,0,"CZ","quantile","0.99",1188.68014858978
2026-04-08,"ARI incidence",2026-03-29,0,"DE","median","",1113.79647109487
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.01",698.900732159083
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.025",752.125981040291
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.05",801.133572225276
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.1",861.612340731839
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.15",904.97584896299
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.2",940.991035139039
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.25",973.029006064327
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.3",1002.7286560364
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.35",1031.05842540128
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.4",1058.68034198711
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.45",1086.10897942858
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.5",1113.79647109487
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.55",1142.1897825355
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.6",1171.78200994544
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.65",1203.17389244026
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.7",1237.16677643084
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.75",1274.92867251829
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.8",1318.33623562639
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.85",1370.80186222087
2026-04-08,"ARI incidence",2026-03-29,0,"DE","quantile","0.9",1439.79202754882
